ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,Impressions,Clicks,Spent,Total_Conversion,Approved_Conversion,CTR,CVR_Total,CVR_Approved,CPC,CPM,CPA_Total,CPA_Approved,Avg_Frequency,Revenue_Total,Revenue_Approved,ROAS_Total,ROAS_Approved
708979,916,103955,30-34,M,31,1224,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
709023,916,103962,30-34,M,7,735,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
709038,916,103965,30-34,M,16,5117,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
709040,916,103965,30-34,M,16,5120,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
709059,916,103968,30-34,M,20,14669,7,10.28000021,1,1,0.000477196809598473,0.14285714285714285,0.14285714285714285,1.4685714585714287,0.7007976146976618,10.28000021,10.28000021,2095.5714285714284,50,50,4.863813130213933,4.863813130213933
709105,916,103976,30-34,M,28,1241,0,0.0,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,,50,50,,
709115,916,103978,30-34,M,30,2305,1,0.569999993,1,0,0.0004338394793926247,1.0,0.0,0.569999993,0.24728850021691978,0.569999993,,2305.0,50,0,87.71929932286858,0.0
709124,916,103979,30-34,M,31,1024,0,0.0,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,,50,50,,
709179,916,103988,35-39,M,15,4627,1,1.690000057,1,0,0.0002161227577263886,1.0,0.0,1.690000057,0.3652474728765939,1.690000057,,4627.0,50,0,29.58579781870386,0.0
709183,916,103989,35-39,M,16,21026,4,4.630000114,2,1,0.00019024065442785123,0.5,0.25,1.1575000285,0.22020356292209647,2.315000057,4.630000114,5256.5,100,50,21.59827160643564,10.79913580321782
709320,916,104012,35-39,M,15,1422,0,0.0,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,,50,50,,
709323,916,104012,35-39,M,15,7132,2,2.609999895,1,0,0.00028042624789680314,0.5,0.0,1.3049999475,0.3659562387829501,2.609999895,,3566.0,50,0,19.157088893292848,0.0
709326,916,104013,35-39,M,16,12190,2,3.049999952,1,0,0.00016406890894175554,0.5,0.0,1.524999976,0.25020508219852333,3.049999952,,6095.0,50,0,16.393442880945987,0.0
709327,916,104013,35-39,M,16,12193,2,3.059999943,1,1,0.0001640285409661281,0.5,0.5,1.5299999715,0.25096366300336254,3.059999943,3.059999943,6096.5,50,50,16.339869585415872,16.339869585415872
709328,916,104013,35-39,M,16,3332,0,0.0,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,,50,50,,
709455,916,104034,35-39,M,7,559,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
709544,916,104049,35-39,M,29,7440,2,2.980000019,1,1,0.00026881720430107527,0.5,0.5,1.4900000095,0.4005376369623656,2.980000019,2.980000019,3720.0,50,50,16.778523382955722,16.778523382955722
709614,916,104061,40-44,M,16,19113,4,5.5200001,1,0,0.00020928164076806363,0.25,0.0,1.380000025,0.2888086694919688,5.5200001,,4778.25,50,0,9.057970850399078,0.0
709756,916,104085,40-44,M,16,10976,2,1.690000057,1,1,0.00018221574344023323,0.5,0.5,0.8450000285,0.15397230840014578,1.690000057,1.690000057,5488.0,50,50,29.58579781870386,29.58579781870386
709761,916,104085,40-44,M,16,2861,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
709899,916,104108,40-44,M,15,1398,0,0.0,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,,50,50,,
709901,916,104109,40-44,M,16,23817,7,8.470000148,1,1,0.0002939077129781249,0.14285714285714285,0.14285714285714285,1.2100000211428572,0.3556283389175799,8.470000148,8.470000148,3402.4285714285716,50,50,5.90318761822057,5.90318761822057
710045,916,104133,45-49,M,16,47224,12,15.82000017,1,0,0.00025410808063696424,0.08333333333333333,0.0,1.3183333475,0.33499915657292906,15.82000017,,3935.3333333333335,50,0,3.160556223938397,0.0
710088,916,104140,45-49,M,24,2283,1,1.470000029,1,0,0.0004380201489268506,1.0,0.0,1.470000029,0.6438896316250547,1.470000029,,2283.0,50,0,34.01360477116018,0.0
710360,916,104185,45-49,M,21,2182,1,1.529999971,1,1,0.00045829514207149406,1.0,1.0,1.529999971,0.7011915540788267,1.529999971,1.529999971,2182.0,50,50,32.679739181511394,32.679739181511394
710477,916,104205,30-34,F,16,2654,0,0.0,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,,50,50,,
710480,916,104205,30-34,F,16,57665,14,18.06999969,1,1,0.00024278158328275385,0.07142857142857142,0.07142857142857142,1.2907142635714286,0.31336165247550507,18.06999969,18.06999969,4118.928571428572,50,50,2.7670172029759454,2.7670172029759454
710571,916,104220,30-34,F,32,3091,1,1.610000014,1,1,0.00032351989647363315,1.0,1.0,1.610000014,0.5208670378518279,1.610000014,1.610000014,3091.0,50,50,31.055900351066708,31.055900351066708
710617,916,104228,30-34,F,15,5014,1,1.190000057,1,0,0.00019944156362185878,1.0,0.0,1.190000057,0.2373354720781811,1.190000057,,5014.0,50,0,42.01680471011944,0.0
710623,916,104229,30-34,F,16,38726,7,9.220000267,1,0,0.00018075711408356142,0.14285714285714285,0.0,1.3171428952857143,0.23808294858751225,9.220000267,,5532.285714285715,50,0,5.42299333536451,0.0
710628,916,104230,30-34,F,18,1473,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
710682,916,104239,30-34,F,27,1186,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
710763,916,104252,30-34,F,15,5369,1,1.50999999,1,0,0.00018625442354255913,1.0,0.0,1.50999999,0.2812441776867201,1.50999999,,5369.0,50,0,33.11258300074558,0.0
710836,916,104265,30-34,F,29,22221,7,9.430000067,1,1,0.0003150173259529274,0.14285714285714285,0.14285714285714285,1.3471428667142857,0.4243733435488952,9.430000067,9.430000067,3174.4285714285716,50,50,5.302226897640594,5.302226897640594
710867,916,104270,30-34,F,63,1185,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
710880,916,104272,30-34,F,65,13019,5,6.960000038,1,0,0.00038405407481373376,0.2,0.0,1.3920000076,0.5346032750595284,6.960000038,,2603.8,50,0,7.183908006754525,0.0
710961,916,104285,35-39,F,25,2508,1,1.220000029,1,0,0.00039872408293460925,1.0,0.0,1.220000029,0.4864433927432217,1.220000029,,2508.0,50,0,40.98360558317659,0.0
710968,916,104287,35-39,F,27,5864,2,2.799999952,1,1,0.00034106412005457026,0.5,0.5,1.399999976,0.47748975989085946,2.799999952,2.799999952,2932.0,50,50,17.857143163265313,17.857143163265313
711217,916,104328,35-39,F,20,2783,1,1.600000024,1,0,0.00035932446999640676,1.0,0.0,1.600000024,0.574919160618038,1.600000024,,2783.0,50,0,31.249999531250005,0.0
711623,916,104396,40-44,F,15,3812,1,1.129999995,2,1,0.00026232948583420777,2.0,1.0,1.129999995,0.2964323176810073,0.5649999975,1.129999995,3812.0,100,50,88.49557561281229,44.247787806406144
711764,916,104419,45-49,F,10,11199,4,5.730000019,1,1,0.0003571747477453344,0.25,0.25,1.43250000475,0.5116528278417716,5.730000019,5.730000019,2799.75,50,50,8.726003461467004,8.726003461467004
711785,916,104423,45-49,F,19,292,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
711877,916,104438,45-49,F,63,17572,7,9.379999995,1,0,0.00039836102890962894,0.14285714285714285,0.0,1.3399999992857143,0.5338037784543592,9.379999995,,2510.285714285714,50,0,5.330490407958683,0.0
712052,916,104467,45-49,F,10,1448,0,0.0,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,,50,50,,
734209,936,108654,30-34,M,10,1772,0,0.0,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,,50,50,,
734210,936,108654,30-34,M,10,13329,4,5.629999995,1,1,0.00030009753169780176,0.25,0.25,1.40749999875,0.4223872754895341,5.629999995,5.629999995,3332.25,50,50,8.880994679290403,8.880994679290403
734215,936,108655,30-34,M,15,13659,3,3.840000033,1,0,0.00021963540522732265,0.3333333333333333,0.0,1.280000011,0.28113332110696243,3.840000033,,4553.0,50,0,13.020833221435549,0.0
734243,936,108660,30-34,M,21,739,0,0.0,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,,50,50,,
734266,936,108664,30-34,M,25,605,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
734272,936,108665,30-34,M,26,1030,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
734290,936,108668,30-34,M,29,5374,1,1.039999962,4,0,0.00018608113137327876,4.0,0.0,1.039999962,0.1935243695571269,0.2599999905,,5374.0,200,0,192.30769933431978,0.0
734313,936,108672,30-34,M,36,790,0,0.0,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,,50,50,,
734314,936,108672,30-34,M,36,962,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
734352,936,108678,35-39,M,10,4423,1,1.460000038,1,1,0.00022609088853719196,1.0,1.0,1.460000038,0.33009270585575406,1.460000038,1.460000038,4423.0,50,50,34.24657445111656,34.24657445111656
734361,936,108680,35-39,M,16,12382,2,2.839999914,1,1,0.00016152479405588758,0.5,0.5,1.419999957,0.2293652006137942,2.839999914,2.839999914,6191.0,50,50,17.605634335945265,17.605634335945265
734381,936,108683,35-39,M,20,2938,1,1.350000024,1,1,0.0003403675970047651,1.0,1.0,1.350000024,0.4594962641252553,1.350000024,1.350000024,2938.0,50,50,37.03703637860083,37.03703637860083
734399,936,108686,35-39,M,23,239,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
734418,936,108689,35-39,M,26,591,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
734421,936,108690,35-39,M,27,10332,4,5.75,1,0,0.00038714672861014324,0.25,0.0,1.4375,0.556523422377081,5.75,,2583.0,50,0,8.695652173913043,0.0
734427,936,108691,35-39,M,28,8259,3,3.980000019,1,0,0.0003632401017072285,0.3333333333333333,0.0,1.326666673,0.48189853723211046,3.980000019,,2753.0,50,0,12.562814010378526,0.0
734433,936,108692,35-39,M,29,12158,3,4.449999928,1,0,0.0002467511103799967,0.3333333333333333,0.0,1.4833333093333334,0.36601414114163516,4.449999928,,4052.6666666666665,50,0,11.235955237975006,0.0
734582,936,108716,40-44,M,29,7709,2,1.320000052,2,0,0.0002594370216629913,1.0,0.0,0.660000026,0.1712284410429368,0.660000026,,3854.5,100,0,75.75757277318654,0.0
734605,936,108720,40-44,M,36,834,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
734660,936,108729,45-49,M,18,1299,0,0.0,2,0,0.0,0.0,0.0,,0.0,0.0,,,100,0,,
734666,936,108730,45-49,M,19,371,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
734726,936,108740,45-49,M,29,10466,3,4.090000033,1,0,0.0002866424613032677,0.3333333333333333,0.0,1.3633333443333333,0.3907892253965221,4.090000033,,3488.6666666666665,50,0,12.224938776669198,0.0
734737,936,108742,45-49,M,31,839,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
734785,936,108750,30-34,F,10,5576,1,1.529999971,1,1,0.0001793400286944046,1.0,1.0,1.529999971,0.2743902387015782,1.529999971,1.529999971,5576.0,50,50,32.679739181511394,32.679739181511394
734794,936,108752,30-34,F,16,4010,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
734796,936,108752,30-34,F,16,39337,7,10.03000009,1,1,0.00017794951318097466,0.14285714285714285,0.14285714285714285,1.4328571557142857,0.2549762333172331,10.03000009,10.03000009,5619.571428571428,50,50,4.985044820672579,4.985044820672579
734800,936,108753,30-34,F,18,1635,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
734803,936,108753,30-34,F,18,1631,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
734852,936,108761,30-34,F,26,13479,3,4.25,1,0,0.00022256843979523704,0.3333333333333333,0.0,1.4166666666666667,0.3153052897099191,4.25,,4493.0,50,0,11.764705882352942,0.0
734854,936,108762,30-34,F,27,57022,13,20.29000032,3,3,0.0002279821823155975,0.23076923076923078,0.23076923076923078,1.5607692553846155,0.3558275809336747,6.76333344,6.76333344,4386.307692307692,150,150,7.392804220517626,7.392804220517626
734856,936,108762,30-34,F,27,5453,1,1.389999986,1,1,0.00018338529249954154,1.0,1.0,1.389999986,0.2549055540069686,1.389999986,1.389999986,5453.0,50,50,35.97122338388282,35.97122338388282
734866,936,108764,30-34,F,29,11803,3,4.440000057,1,0,0.0002541726679657714,0.3333333333333333,0.0,1.480000019,0.37617555341862235,4.440000057,,3934.3333333333335,50,0,11.261261116691017,0.0
734881,936,108766,30-34,F,31,4259,1,1.570000052,1,1,0.00023479690068091102,1.0,1.0,1.570000052,0.3686311462784691,1.570000052,1.570000052,4259.0,50,50,31.847132703152294,31.847132703152294
734901,936,108770,30-34,F,64,1554,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
734903,936,108770,30-34,F,64,5323,1,1.289999962,1,1,0.00018786398647379298,1.0,1.0,1.289999962,0.24234453541236145,1.289999962,1.289999962,5323.0,50,50,38.759691064238964,38.759691064238964
734925,936,108774,35-39,F,10,5024,1,1.409999967,1,1,0.00019904458598726116,1.0,1.0,1.409999967,0.2806528596735669,1.409999967,1.409999967,5024.0,50,50,35.46099373773957,35.46099373773957
734939,936,108776,35-39,F,16,104648,24,33.33000004,4,2,0.00022934026450577172,0.16666666666666666,0.08333333333333333,1.3887500016666667,0.31849629271462426,8.33250001,16.66500002,4360.333333333333,200,100,6.00060005280456,3.00030002640228
734968,936,108781,35-39,F,22,8504,3,3.340000093,1,1,0.0003527751646284102,0.3333333333333333,0.3333333333333333,1.1133333643333334,0.3927563608889934,3.340000093,3.340000093,2834.6666666666665,50,50,14.970059463408523,14.970059463408523
734999,936,108786,35-39,F,27,20277,6,8.050000072,1,0,0.00029590176061547566,0.16666666666666666,0.0,1.3416666786666667,0.3970015323765843,8.050000072,,3379.5,50,0,6.211180068670191,0.0
735014,936,108788,35-39,F,29,12403,4,5.210000038,1,1,0.0003225026203337902,0.25,0.25,1.3025000095,0.4200596660485367,5.210000038,5.210000038,3100.75,50,50,9.596928912728732,9.596928912728732
735032,936,108791,35-39,F,32,498,0,0.0,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,,50,50,,
735033,936,108792,35-39,F,36,652,0,0.0,0,0,0.0,0.0,0.0,,0.0,,,,0,0,,
735043,936,108793,35-39,F,63,1357,0,0.0,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,,50,50,,
735048,936,108794,35-39,F,64,1393,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
735065,936,108797,40-44,F,7,648,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
735109,936,108804,40-44,F,21,708,0,0.0,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,,50,50,,
735140,936,108809,40-44,F,26,6907,2,2.349999964,1,0,0.0002895613146083683,0.5,0.0,1.174999982,0.34023453945272913,2.349999964,,3453.5,50,0,21.276596070620194,0.0
735143,936,108810,40-44,F,27,39035,13,19.32999957,1,0,0.0003330344562572051,0.07692307692307693,0.0,1.4869230438461538,0.49519660740361204,19.32999957,,3002.6923076923076,50,0,2.586652928725337,0.0
735151,936,108811,40-44,F,28,926,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
735184,936,108817,40-44,F,63,4412,1,1.450000048,1,0,0.00022665457842248413,1.0,0.0,1.450000048,0.32864914959202174,1.450000048,,4412.0,50,0,34.48275747919148,0.0
735189,936,108818,40-44,F,64,9965,3,4.050000072,1,0,0.00030105368790767686,0.3333333333333333,0.0,1.3500000239999999,0.4064224859006522,4.050000072,,3321.6666666666665,50,0,12.345678792866947,0.0
735213,936,108822,45-49,F,10,73634,23,32.97999978,1,0,0.0003123557052448597,0.043478260869565216,0.0,1.4339130339130435,0.44789091696770517,32.97999978,,3201.478260869565,50,0,1.5160703557773039,0.0
735220,936,108823,45-49,F,15,69708,20,31.28999949,1,0,0.0002869111149365926,0.05,0.0,1.5644999745,0.4488724320020657,31.28999949,,3485.4,50,0,1.5979546441341281,0.0
735242,936,108826,45-49,F,19,530,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
735247,936,108827,45-49,F,20,14257,6,8.789999962,1,0,0.00042084590025952165,0.16666666666666666,0.0,1.4649999936666667,0.6165392412148417,8.789999962,,2376.1666666666665,50,0,5.6882821633850655,0.0
735289,936,108834,45-49,F,27,20362,5,9.119999886,1,1,0.0002455554464198016,0.2,0.2,1.8239999772000002,0.44789312867105396,9.119999886,9.119999886,4072.4,50,50,5.48245620888158,5.48245620888158
735290,936,108834,45-49,F,27,12215,4,6.26000011,1,0,0.0003274662300450266,0.25,0.0,1.5650000275,0.512484659025788,6.26000011,,3053.75,50,0,7.987220306933828,0.0
735298,936,108836,45-49,F,29,85412,28,38.63999999,2,1,0.0003278227883669742,0.07142857142857142,0.03571428571428571,1.3799999996428571,0.4523954478293448,19.319999995,38.63999999,3050.4285714285716,100,50,2.587991719096271,1.2939958595481356
736869,936,109448,30-34,M,2,2338,1,0.239999995,1,0,0.000427715996578272,1.0,0.0,0.239999995,0.1026518370402053,0.239999995,,2338.0,50,0,208.3333376736112,0.0
736890,936,109451,30-34,M,15,2522,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
736893,936,109452,30-34,M,16,3587,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
736977,936,109470,30-34,M,27,1273,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
736988,936,109472,30-34,M,28,3891,1,1.090000033,1,0,0.00025700334104343357,1.0,0.0,1.090000033,0.2801336502184528,1.090000033,,3891.0,50,0,45.87155824425558,0.0
736995,936,109473,30-34,M,29,1888,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
736997,936,109473,30-34,M,29,1895,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
737097,936,109498,35-39,M,7,715,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
737130,936,109507,35-39,M,16,11199,2,2.680000067,1,0,0.0001785873738726672,0.5,0.0,1.3400000335,0.23930708697205108,2.680000067,,5599.5,50,0,18.65671595149255,0.0
737320,936,109553,35-39,M,63,5676,2,3.00999999,1,0,0.00035236081747709656,0.5,0.0,1.504999995,0.5303030285412262,3.00999999,,2838.0,50,0,16.611295736250153,0.0
737375,936,109565,40-44,M,10,1415,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
737524,936,109601,40-44,M,30,2148,1,1.580000043,1,1,0.0004655493482309125,1.0,1.0,1.580000043,0.7355679902234636,1.580000043,1.580000043,2148.0,50,50,31.645568759013,31.645568759013
737644,936,109629,45-49,M,16,45401,10,14.06000042,1,0,0.00022025946565053632,0.1,0.0,1.406000042,0.3096848179555516,14.06000042,,4540.1,50,0,3.556187660483726,0.0
737657,936,109633,45-49,M,18,7478,2,2.900000095,1,1,0.0002674511901577962,0.5,0.5,1.4500000475,0.3878042384327361,2.900000095,2.900000095,3739.0,50,50,17.24137874554104,17.24137874554104
737658,936,109633,45-49,M,18,4919,1,1.590000033,1,0,0.00020329335230737954,1.0,0.0,1.590000033,0.3232364368774141,1.590000033,,4919.0,50,0,31.446540227839105,0.0
737674,936,109637,45-49,M,20,533,0,0.0,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,,50,50,,
737766,936,109659,45-49,M,29,1447,0,0.0,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,,50,50,,
737896,936,109689,30-34,F,16,17553,3,4.590000153,1,0,0.00017091095539224064,0.3333333333333333,0.0,1.530000051,0.2614937704665869,4.590000153,,5851.0,50,0,10.89324582425564,0.0
737931,936,109698,30-34,F,20,3343,1,0.540000021,1,0,0.0002991325157044571,1.0,0.0,0.540000021,0.16153156476218963,0.540000021,,3343.0,50,0,92.59258899176969,0.0
737961,936,109706,30-34,F,23,523,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
737995,936,109714,30-34,F,26,1873,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
738006,936,109717,30-34,F,27,34740,7,13.41000009,1,1,0.00020149683362118595,0.14285714285714285,0.14285714285714285,1.9157142985714286,0.38601036528497407,13.41000009,13.41000009,4962.857142857143,50,50,3.7285607505167437,3.7285607505167437
738067,936,109731,30-34,F,32,658,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
738098,936,109738,30-34,F,64,1539,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
738307,936,109788,35-39,F,31,3010,1,0.860000014,1,1,0.0003322259136212625,1.0,1.0,0.860000014,0.2857142903654485,0.860000014,0.860000014,3010.0,50,50,58.1395339372634,58.1395339372634
738389,936,109808,40-44,F,10,27081,9,10.77000046,1,1,0.00033233632436025255,0.1111111111111111,0.1111111111111111,1.1966667177777779,0.3976958184705144,10.77000046,10.77000046,3009.0,50,50,4.642525335602446,4.642525335602446
738408,936,109813,40-44,F,16,20233,4,5.590000153,3,0,0.00019769683190826867,0.75,0.0,1.39750003825,0.2762813301537093,1.8633333843333333,,5058.25,150,0,26.83363075034964,0.0
738413,936,109813,40-44,F,16,147159,36,58.16000044,3,1,0.00024463335575805763,0.08333333333333333,0.027777777777777776,1.6155555677777778,0.3952187799590919,19.38666681333333,58.16000044,4087.75,150,50,2.5790921400481337,0.8596973800160446
738423,936,109816,40-44,F,18,21664,7,10.61999977,1,1,0.00032311669128508124,0.14285714285714285,0.14285714285714285,1.5171428242857143,0.49021416959010333,10.61999977,10.61999977,3094.8571428571427,50,50,4.70809803040137,4.70809803040137
738436,936,109820,40-44,F,19,9112,4,5.460000038,1,1,0.0004389815627743635,0.25,0.25,1.3650000095,0.599209837357331,5.460000038,5.460000038,2278.0,50,50,9.157509093775577,9.157509093775577
738463,936,109826,40-44,F,21,542,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
738528,936,109839,40-44,F,30,402,0,0.0,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,,50,50,,
738560,936,109844,40-44,F,64,1338,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
738582,936,109848,45-49,F,10,46150,15,20.17999983,1,1,0.0003250270855904659,0.06666666666666667,0.06666666666666667,1.3453333219999999,0.43726976879739976,20.17999983,20.17999983,3076.6666666666665,50,50,2.477700714628797,2.477700714628797
738592,936,109850,45-49,F,16,493821,116,176.3799977,4,1,0.0002349029304140569,0.034482758620689655,0.008620689655172414,1.520517221551724,0.3571739510875398,44.094999425,176.3799977,4257.077586206897,200,50,1.1339154246967087,0.2834788561741772
738593,936,109850,45-49,F,16,92011,27,34.39000046,2,1,0.00029344317527252176,0.07407407407407407,0.037037037037037035,1.273703720740741,0.37375966417058837,17.19500023,34.39000046,3407.814814814815,100,50,2.9078220023960997,1.4539110011980498
738598,936,109851,45-49,F,18,12956,4,5.49000001,1,1,0.00030873726458783575,0.25,0.25,1.3725000025,0.42374189641864773,5.49000001,5.49000001,3239.0,50,50,9.107468107272371,9.107468107272371
738606,936,109852,45-49,F,19,529,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
738637,936,109857,45-49,F,24,944,1,1.419999957,1,0,0.001059322033898305,1.0,0.0,1.419999957,1.5042372425847457,1.419999957,,944.0,50,0,35.21126867189053,0.0
738648,936,109859,45-49,F,26,111090,38,51.97000027,5,1,0.0003420649923485462,0.13157894736842105,0.02631578947368421,1.3676315860526316,0.46781888801872357,10.394000054,51.97000027,2923.4210526315787,250,50,4.810467552456682,0.9620935104913364
747212,936,110836,30-34,M,10,7208,2,3.190000057,1,0,0.0002774694783573807,0.5,0.0,1.5950000285,0.4425638258879024,3.190000057,,3604.0,50,0,15.673980911154572,0.0
747213,936,110836,30-34,M,10,1746,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
747220,936,110837,30-34,M,15,2474,0,0.0,2,2,0.0,0.0,0.0,,0.0,0.0,0.0,,100,100,,
747222,936,110838,30-34,M,16,12489,2,1.960000038,1,0,0.00016014092401313155,0.5,0.0,0.980000019,0.15693810857554646,1.960000038,,6244.5,50,0,25.510203587047073,0.0
747223,936,110838,30-34,M,16,8032,1,0.600000024,2,0,0.0001245019920318725,2.0,0.0,0.600000024,0.07470119820717132,0.300000012,,8032.0,100,0,166.66666000000026,0.0
747248,936,110842,30-34,M,21,472,0,0.0,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,,50,50,,
747332,936,110856,30-34,M,64,792,0,0.0,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,,50,50,,
747362,936,110861,35-39,M,15,4607,1,1.149999976,1,1,0.00021706099413935315,1.0,1.0,1.149999976,0.24962013805079225,1.149999976,1.149999976,4607.0,50,50,43.47826177693764,43.47826177693764
747369,936,110862,35-39,M,16,13355,2,3.180000067,1,1,0.00014975664545114188,0.5,0.5,1.5900000335,0.23811307128416323,3.180000067,3.180000067,6677.5,50,50,15.723270108975127,15.723270108975127
747370,936,110862,35-39,M,16,2936,0,0.0,1,0,0.0,0.0,0.0,,0.0,0.0,,,50,0,,
747401,936,110867,35-39,M,22,2793,1,0.980000019,1,1,0.00035803795202291446,1.0,1.0,0.980000019,0.35087719978517723,0.980000019,0.980000019,2793.0,50,50,51.020407174094146,51.020407174094146
